WKT,name,description
"POLYGON ((106.8232983 -6.1715818, 106.8230837 -6.179859, 106.8238347 -6.180435, 106.8311947 -6.1801577, 106.8311947 -6.1799444, 106.8308943 -6.1791124, 106.8304008 -6.1785791, 106.8299072 -6.1777044, 106.8298429 -6.1733524, 106.8290918 -6.1727551, 106.8291133 -6.1713898, 106.8232983 -6.1715818))",Taman Monas,
