WKT,name,description
"POLYGON ((106.8176114 -6.3102029, 106.8177616 -6.3108428, 106.8176329 -6.3122291, 106.8177616 -6.3139779, 106.8178367 -6.3147457, 106.8171715 -6.3151083, 106.8164527 -6.3150869, 106.8164313 -6.3156095, 106.816442 -6.315972, 106.8165707 -6.3161746, 106.8171179 -6.3162386, 106.8176329 -6.3162386, 106.817944 -6.316132, 106.8181157 -6.3162066, 106.8182015 -6.3163666, 106.8187058 -6.3164839, 106.8188452 -6.3166225, 106.8191564 -6.3168465, 106.8191027 -6.317177, 106.8195855 -6.317273, 106.8203795 -6.3173476, 106.8205511 -6.317433, 106.8212485 -6.3174436, 106.8226003 -6.3173796, 106.8237376 -6.3173583, 106.8237161 -6.3176889, 106.8243491 -6.3177422, 106.8247676 -6.3177315, 106.8247354 -6.3175929, 106.8250358 -6.3164626, 106.825304 -6.3145431, 106.8254864 -6.3132634, 106.825701 -6.3115572, 106.8258083 -6.3112693, 106.8259477 -6.3112053, 106.8265378 -6.3113546, 106.8266558 -6.3111627, 106.8270421 -6.3086353, 106.8258083 -6.308582, 106.8245959 -6.3084541, 106.824553 -6.3082941, 106.8246388 -6.3068331, 106.8246817 -6.3063426, 106.8244242 -6.3063639, 106.8229007 -6.3063853, 106.8225789 -6.3066519, 106.8223536 -6.3066412, 106.8212485 -6.3065346, 106.8205511 -6.3064706, 106.820637 -6.3060867, 106.8205511 -6.3058201, 106.8199181 -6.3057454, 106.8191242 -6.3057134, 106.8184483 -6.3056175, 106.8184912 -6.3052975, 106.8166995 -6.3050843, 106.8162274 -6.3050203, 106.8161952 -6.3052975, 106.8163347 -6.3059587, 106.816678 -6.3065026, 106.816957 -6.3070251, 106.8167317 -6.3077182, 106.816442 -6.3079955, 106.816163 -6.3079635, 106.8158841 -6.3083154, 106.815809 -6.3090406, 106.8157017 -6.3096271, 106.8157982 -6.3099897, 106.8160021 -6.3101603, 106.8160772 -6.3104375, 106.8162167 -6.3105975, 106.8168068 -6.3105122, 106.8171501 -6.3104802, 106.8176114 -6.3102029))",kebun binatang,
